id,date,title,source,judge,type,outlet,article_hint,search_query
4279,2022.07.31,"5G 중간요금제, 데이터 사용량도, 요금제 가격도 중간이다"," 과기부, SKT",절반의 사실,SKIP,,,
4278,2022.07.29,"식욕억제제, 조현병 유발 위험 있다", 언론사 자체 문제제기,사실,TYPE_C,,,"식욕억제제, 조현병 유발 위험 있다"
4277,2022.07.29,"법인세 인하, 세계적 추세다", 일요서울TV(영상 속 58초 발언 참조),대체로 사실,SKIP,,,
4276,2022.08.01,종류 상관없이 야생동물 죽이면 범죄다, 방학천 오리에 돌 던져 죽인 10대 형제..왜 그랬을까?,사실,SKIP,,,
4275,2022.08.03,행안부 장관은 경찰청(장)에 대한 직접적인 지휘·감독 권한이 없다, 경찰위 보도자료,대체로 사실 아님,SKIP,,,
4274,2022.07.28,조선족에 주민등록번호 부여했다, 기사 댓글,전혀 사실 아님,SKIP,,,
4273,2022.07.28,휴대용 목 선풍기에서 암을 일으킬 수 있는 전자파가 나온다, 환경보건시민센터 홈페이지,판단 유보,SKIP,,,
4272,2022.07.28,전국 경찰서장 회의는 법을 위반한 것이다, 권성동 국민의힘 원내대표 페이스북(7.26),대체로 사실 아님,SKIP,,,
4271,2022.07.28,법적으로 '곡의 유사성'이 입증되면 표절로 볼 수 있는가," 유희열, '13년 프로그램'까지 하차…가요계 '표절 논란' 번질까?",절반의 사실,SKIP,,,
4270,2022.07.28,디지털성범죄 남성 피해자 비율은 20%가 넘는다," 김현숙 ""인하대에 성폭력 재발방지책 요구…2차피해 없어야""",절반의 사실,SKIP,,,
4269,2022.07.27,정부 직제 개편안 입법예고 기간은 통상 5일이다," 행정안전부 보도 설명자료출처: KBS라디오 '최경영의 최강시사' 7월 27일자 더불어민주당 전해철 의원 인터뷰출처: MBC라디오 '김종배의 시선집중' 7월 26일자 국민의힘 이채익 의원 인터뷰출처: “국민 일상과 무관” 40→4일 경찰국 신설 졸속 예고(2022.07.24, 국민일보)",사실,TYPE_B,KBS,,정부 직제 개편안 입법예고 기간은 통상 5일이다
4268,2022.07.27,"강화된 교차로 우회전 규정, 자전거도 적용된다", 언론사 자체 문제 제기,사실,TYPE_C,,,"강화된 교차로 우회전 규정, 자전거도 적용된다"
4267,2022.07.27,민주유공자예우법은 '운동권 셀프특혜법'이다, 관련 기사출처: 권성동 페이스북,대체로 사실 아님,SKIP,,,
4266,2022.07.27,류삼영 총경이 '조국 수호 집회'에 참여했다," 7월 26일 온라인 보도 ""'대기발령' 류삼영, 논란 1시간 만에 삭제한 사진보니...""",전혀 사실 아님,SKIP,,,
4265,2022.07.27,국내 판매되는 승용차의 평균 온실가스 배출량은 배출허용기준을 초과하고 있다, 언론사 자체 문제제기,사실,TYPE_C,,,국내 판매되는 승용차의 평균 온실가스 배출량은 배출허용기준을 초과하고 있다
4264,2022.07.27,차 안에서 에어컨 틀어놓고 잠들면 산소 부족으로 질식할 수 있다, 안전보건공단 공식 블로그,절반의 사실,SKIP,,,
4263,2022.07.27,엘리베이터가 설치되지 않은 경찰서 건물은 불법이다, 언론 보도,절반의 사실,SKIP,,,
4262,2022.07.27,'탈(脫) 탈원전' 정책 에너지법 개정 없이는 불가능하다, SNS 및 커뮤니티,대체로 사실 아님,SKIP,,,
4261,2022.07.27,경찰서장 회의는 하나회의 12.12 쿠데타에 준하는 사태다, 7월 25일 정부서울청사 브리핑,전혀 사실 아님,TYPE_D,,,경찰서장 회의는 하나회의 12.12 쿠데타에 준하는 사태다
4260,2022.07.25,"폭염으로 가로수가 자연 발화됐다
", 언론 보도,전혀 사실 아님,SKIP,,,
4259,2022.07.25,자영업자가 고객 개인정보를 악용해도 과징금을 면제해준다, 인터넷 커뮤니티 ,전혀 사실 아님,SKIP,,,
4258,2022.07.25,한국 공영방송 세계 최다이다," 7월 20일 조선일보 사설  '세계 최다 한국 공영방송들, 세금 먹는 하마 아닌가'",대체로 사실 아님,TYPE_B,조선일보,,한국 공영방송 세계 최다이다
4257,2022.07.27,"'4억 주택 기준' 금리전환 대책, 서울 혜택은 적다", 언론사 자체 문제 제기,대체로 사실,TYPE_C,,,"'4억 주택 기준' 금리전환 대책, 서울 혜택은 적다"
4256,2022.07.22,"대우조선해양, 손배소 포기하면 경영자 ‘배임’ 처벌된다", 연합뉴스 기사,대체로 사실 아님,TYPE_B,연합뉴스,,"대우조선해양, 손배소 포기하면 경영자 ‘배임’ 처벌된다"
4255,2022.07.22,"첫 라운딩을 뜻하는 '머리 올리다'라는 표현은 여성 차별, 비하 발언에 해당된다", ,사실,SKIP,,,
4254,2022.07.22,대세로 자리 잡은 1인 가구 행복도 낮다, 교육환경·소득 수준 높은 ‘강남 3구’ 서울시민 행복도 최상… 금천·도봉은 평균 밑돌아(조선비즈 기사),사실,SKIP,,,
4253,2022.07.22,"사람 문 반려동물, 안락사 가능하다", 언론사 자체 문제 제기,절반의 사실,TYPE_C,,,"사람 문 반려동물, 안락사 가능하다"
4252,2022.07.21,불법 촬영은 영상이 기록되지 않았으면 무죄다, 언론사 자체 문제 제기,전혀 사실 아님,TYPE_C,,,불법 촬영은 영상이 기록되지 않았으면 무죄다
4251,2022.07.22,현금서비스를 받으면 신용점수가 떨어진다, 인터넷 커뮤니티,대체로 사실,SKIP,,,
4250,2022.07.27,우회전 일시정지 차량에 경적 울리면 범칙금 4만원이다," 인사이트 ""횡단보도 앞 '일시 정지'한 차량에 경적 울리면 범칙금 4만원 부과""출처: 인터넷 커뮤니티",대체로 사실 아님,SKIP,,,
4249,2022.07.27,블룸버그가 한국을 채무불이행 가능국으로 보고 있다, 추미애 전 법무부 장관 페이스북 글출처: TBS라디오 '김어준의 뉴스공장' 2022년 7월 14일자 최배근 건국대 경제학과 교수 인터뷰,전혀 사실 아님,SKIP,,,
4248,2022.07.27,"초임 9급 공무원 월급, 최저임금보다 10만원 많다"," 권성동, 대통령실 '사적채용' 논란에…""내가 추천한 청년""(2022.07.15, 연합뉴스)",대체로 사실 아님,TYPE_B,연합뉴스,,"초임 9급 공무원 월급, 최저임금보다 10만원 많다"
4247,2022.07.21,"1인당 전기사용량 '역대 최고, 세계 3위'다"," 상반기 전력거래량 역대 최고…""이른 더위·코로나19 완화 영향""",절반의 사실,SKIP,,,
4246,2022.07.20,공공기관 적정 실내온도 28℃인데 윤석열 대통령은 21℃에서 회의했다, 인사이트출처: 인터넷 커뮤니티,사실,SKIP,,,
4245,2022.07.20,"자폐 스펙트럼 진단, 남아보다 여아가 어렵다", 각종 온라인상 게시물,전혀 사실 아님,SKIP,,,
4244,2022.07.24,"유충이 발견된 수돗물, 끓여 마시면 문제 없다", 창원시청 홈페이지,판단 유보,SKIP,,,
4243,2022.07.20,우울증 잘 걸리는 MBTI 순위가 있다, 다수의 온라인매체 게시물,대체로 사실 아님,SKIP,,,
4242,2022.07.18,'북송 어민 자필 귀순의사 표명' 정부가 숨겼다, CBS라디오 '김현정의 뉴스쇼' 7월 14일자 국민의힘 하태경 국회의원 인터뷰,대체로 사실 아님,TYPE_D,,,'북송 어민 자필 귀순의사 표명' 정부가 숨겼다
4241,2022.07.18,문재인 정부가 '탈북 어민이 귀순 의사를 밝히지 않았다'고 거짓말 했다, 국민의힘 최고위원회 7월 14일,대체로 사실 아님,TYPE_D,,,문재인 정부가 '탈북 어민이 귀순 의사를 밝히지 않았다'고 거짓말 했다
4240,2022.08.02,서울 생활비가 홍콩보다 비싸다," 서울 생활비 급등… 홍콩보다 비싸다(2022.07.13, 조선일보)",대체로 사실 아님,TYPE_B,조선일보,,서울 생활비가 홍콩보다 비싸다
4238,2022.07.18,대한민국은 ‘양성 평등 후진국’이다, SNS 및 인터넷 커뮤니티,절반의 사실,SKIP,,,
4237,2022.07.17,수입소고기의 물가상승 기여도가 가장 높다," 기재부, 농식품부",절반의 사실,SKIP,,,
4236,2022.08.01,귀순 의사를 밝혔는데 강제북송하면 국제법·헌법 위반이다, 7월 13일 오전 대통령실 브리핑,대체로 사실,TYPE_D,,,귀순 의사를 밝혔는데 강제북송하면 국제법·헌법 위반이다
4235,2022.07.27,국내서 3D 프린터로 '완전 총' 만들 수 있다, 언론보도,절반의 사실,SKIP,,,
4234,2022.07.15,‘유류세 인하’보다는 ‘유류비 바우처’와 ‘정유사 초과이득세’가 실효적이다, 보도자료,대체로 사실,SKIP,,,
4233,2022.07.15,이준석 징계 처분 이미 확정됐다, <권성동 “당헌·당규상 ‘조기 전당대회’ 할 방법 없어”> 기사,대체로 사실 아님,SKIP,,,
4232,2022.07.14,"보험료는 내국인이 내고, 혜택은 외국인이 받는다", 네이버 댓글 등 온라인 커뮤니티,대체로 사실 아님,SKIP,,,
4231,2022.07.14,택배 박스 테이프는 비닐류로 배출해도 된다, 인터넷 커뮤니티,전혀 사실 아님,SKIP,,,
4230,2022.07.14,초음파로 모기를 퇴치한다, '초음파 해충퇴치기 정말 효과 있을까? 인체 무해한 벌레 퇴치기 추천' 기사출처: 포털사이트 초음파모기퇴치기 검색결과,전혀 사실 아님,SKIP,,,
4229,2022.07.14,원숭이두창이 공기로 전파돼 감염된다, ,대체로 사실 아님,SKIP,,,
4228,2022.07.18,WHO가 퀴어퍼레이드가 원숭이두창을 확산시켰다고 경고했다, 서울광장 퀴어행사 중단촉구 공동성명서,전혀 사실 아님,SKIP,,,
4227,2022.07.13,'튀르키예발 비행기 연착' 보상으로 24만원 할인권 미흡하다," 포쓰저널 '비상착륙' 대한항공 시간당 1만원 꼴 보상출처: 더퍼블릭 ‘시간 당 1만원 꼴’…대한항공, ‘엔진고장’ 피해 탑승객들에 24만원 보상출처: 뉴시스 '엔진이상' 긴급착륙…대한항공 탑승객 도착 ""오른쪽 날개서 불꽃""",판단 유보,TYPE_A,뉴시스,오른쪽 날개서 불꽃,오른쪽 날개서 불꽃
4226,2022.07.13,"한미통화스와프, 文정부 때 한미 관계 나빠져 종료됐다", KBS라디오 '최경영의 최강시사' 7월 12일자 국민의힘 성일종 정책위의장 인터뷰,대체로 사실 아님,TYPE_B,KBS,,"한미통화스와프, 文정부 때 한미 관계 나빠져 종료됐다"
4225,2022.07.12,"전 정부 '정무직 공무원', 정권 바뀌면 그만둬야 한다"," 2022년 6월~7월 국민의힘 국회 회의록/국민의힘 김기현, 박수영, 송언석, 한기호 의원 페이스북",판단 유보,SKIP,,,
4224,2022.07.12,음악은 8마디가 비슷하면 표절이다, 온라인 커뮤니티,전혀 사실 아님,SKIP,,,
4223,2022.07.13,서울회생법원의 주식·코인투자 손실금 청산가치 배제 방침이 투기를 부추긴다," 코인 빚투 안 갚아도 된다고?… 개인 회생 신청하는 2030 급증출처: ""주식·코인 손실금은 채무 탕감한다고?""...나라가 빚투 조장 비판↑",대체로 사실 아님,SKIP,,,
4222,2022.07.12,학생이 수업을 방해해도 교사가 해결할 방법은 거의 없다, 한국교원단체총연합회 보도자료(2022년 7월 5일),사실,SKIP,,,
4221,2022.07.11, 이른바 '경찰국' 신설은 경찰에 대한 중앙정부의 통제방안을 마련하겠다는 것이다, 공식 입장문 및 동아일보 보도  ,판단 유보,TYPE_B,동아일보,,이른바 '경찰국' 신설은 경찰에 대한 중앙정부의 통제방안을 마련하겠다는 것이다
4220,2022.07.11,우리나라 중국 수출 호황의 시대가 끝나가고 있다, '중국의 대안시장 필요' 경제수석 언급에 중국 촉각,절반의 사실,SKIP,,,
4219,2022.07.11,"이준석, 징계 처분권 있다", 언론사 자체 문제제기,판단 유보,TYPE_C,,,"이준석, 징계 처분권 있다"
4218,2022.07.11,에어컨 전기료 아끼려면 계속 틀어야 한다, 언론사 자체 문제 제기,절반의 사실,TYPE_C,,,에어컨 전기료 아끼려면 계속 틀어야 한다
4217,2022.07.21,우리나라 1인당 전기 사용량이 세계 3위다," [모멘트] 1인당 전기사용량 세계 3위…요금은 하위권(연합뉴스, 22. 06. 27.)",대체로 사실 아님,TYPE_B,연합뉴스,,우리나라 1인당 전기 사용량이 세계 3위다
4216,2022.07.11,주식·가상화폐 투자 빚 서울에서 탕감받는다," 서울 살면 '코인 빚투' 망해도 퉁?…땀 흘려 돈 번 사람 바보 만드나출처: ""주식·코인 손실금은 채무 탕감한다고?""...나라가 빚투 조장 비판↑",절반의 사실,SKIP,,,
4215,2022.07.12,"미국 총기 피해자 규모, 전쟁 희생자에 버금간다", 언론사 자체 문제 제기,대체로 사실,TYPE_C,,,"미국 총기 피해자 규모, 전쟁 희생자에 버금간다"
4214,2022.07.11,"중고차 거래 시, 매매 상사로부터 받은 자동차 성능점검기록부 믿어도 된다", 언론사 자체 문제 제기,사실,TYPE_C,,,"중고차 거래 시, 매매 상사로부터 받은 자동차 성능점검기록부 믿어도 된다"
4213,2022.07.11,"韓, 전기·물 전 세계서 제일 물 쓰듯이 쓰는 나라다", 중앙일보 인터뷰,판단 유보,TYPE_B,중앙일보,,"韓, 전기·물 전 세계서 제일 물 쓰듯이 쓰는 나라다"
4212,2022.07.11,공무원 행동강령에서 가족 채용 제한 규정이 삭제됐다, 인터넷 커뮤니티,절반의 사실,SKIP,,,
4211,2022.07.11,러브버그는 모기 잡아먹는 익충이다, 인터넷 커뮤니티,절반의 사실,SKIP,,,
4210,2022.07.07,지난 20년 동안에 중국의 무역흑자를 빼면 10년 정도는 무역적자로 전락한다, TBS라디오 '김어준의 뉴스공장' 7월 5일자 최배근 교수 인터뷰,사실,TYPE_D,,,지난 20년 동안에 중국의 무역흑자를 빼면 10년 정도는 무역적자로 전락한다
4209,2022.07.21,촉법소년 흉악범죄 최근에 더 늘었다, 다수 언론보도의 문제제기,대체로 사실 아님,TYPE_C,,,촉법소년 흉악범죄 최근에 더 늘었다
4208,2022.07.07,"우리나라 전기 요금, 세계에서 가장 싸다"," 韓총리의 작심발언…""전기료 올리려면 한전 개혁해야""  (2022.06.22, 서울경제)",대체로 사실,TYPE_A,서울경제,전기료 올리려면 한전 개혁해야,전기료 올리려면 한전 개혁해야
4207,2022.07.07,119 신고해도 위치추적 안 된다, 인터넷 커뮤니티 댓글,절반의 사실,SKIP,,,
4206,2022.07.07,"박지현, 비대위원장 임명 시 피선거권 받았다", 박지현 전 더불어민주당 비상대책위원장 페이스북,판단 유보,SKIP,,,
4205,2022.07.07,윤석열 대통령보다 노태우 전 대통령 데드크로스가 더 빨리 왔다," 경향신문, [이기수칼럼] 윤석열의 두 달, 먹고살 만하십니까출처: 헤럴드경제, 결국 文대통령 지지율 데드크로스, 역대 대통령은?",대체로 사실 아님,TYPE_B,경향신문,,윤석열 대통령보다 노태우 전 대통령 데드크로스가 더 빨리 왔다
4204,2022.07.06,코로나19 여름철 재확산 가능성 커졌다, 언론사 자체 검증,대체로 사실,SKIP,,,
4203,2022.07.06,연세대학교 청소노동자 월급 300만 원 넘는다, 연세대학교 에브리타임 게시판,전혀 사실 아님,SKIP,,,
4202,2022.07.05,마스크 계속 쓰면 만성적 저산소증에 시달린다," 쿠키뉴스 <“실내 마스크 착용, 강제마라”> 기사",전혀 사실 아님,SKIP,,,
4201,2022.07.05,"공동주택의 내 집 흡연은 제재할 수 없다
", 인터넷 커뮤니티 ,대체로 사실,SKIP,,,
4200,2022.07.05,데크길은 나무로 만들어졌다, SNS,절반의 사실,SKIP,,,
4199,2022.07.05,"반려동물 사체는 생활폐기물이다
", 머니투데이 6월 26일자 보도,사실,TYPE_B,머니투데이,,반려동물 사체는 생활폐기물이다
